from_stop,AF,AI,AK,AM,AQ,AT,BE,BO,BV,BZ,CC,CE,CL,CO,CP,DB,DK,DN,DQ,DR,DW,EB,EF,EI,EJ,EN,EP,ET,FF,FJ,FL,FO,FQ,FR,FT,FW,FX,FZ,GD,GG,GI,GK,GR,GT,GV,HA,HB,HD,HG,HH,HO,HP,HT,IF,IS,IT,IY,IZ,JE,JM,JP,JS,JV,KB,KC,KE,KH,KI,KL,KN,KO,KP,KQ,KR,KS,KZ,LC,LU,ME,MH,ML,MW,NB,NK,NO,NT,NU,NX,NZ,OE,OG,OK,OR,PA,PC,PD,PE,PG,PN,PP,QD,QE,QH,QY,RD,RN,RY,SB,SJ,SL,SQ,SU,SX,TE,TL,TN,TO,TS,TY,UL,UM,UO,UV,VA,VF,VR,VV,VW,VX,WA,WE,WJ,WN,WR,WW,WY,XC,XI,XK,XO,YE,YF,YI,YJ,YT,YX,YY,ZE,ZI,ZT
WE,297.0,1031.4,146.2,1677.3,809.0,121.8,1712.3,383.2,425.2,1735.0,701.6,408.5,1711.7,227.6,162.0,625.0,634.4,79.8,1724.4,1064.5,983.6,109.1,955.6,1714.2,483.8,172.2,738.1,584.8,945.1,174.0,487.6,571.2,1107.2,125.6,242.2,1734.5,44.0,258.0,721.7,248.7,569.3,1771.2,579.9,844.7,135.7,1727.1,419.1,1717.4,546.1,632.4,364.9,191.3,685.7,672.6,125.5,993.3,309.2,333.1,560.5,596.6,1678.9,1676.0,450.2,1085.3,1618.4,179.1,555.4,1716.0,145.5,26.4,98.2,590.1,1732.9,1761.5,273.4,1690.8,1731.4,1640.9,376.6,185.5,1740.0,510.2,782.7,1901.1,518.8,322.2,8.1,418.9,30.1,805.9,834.4,64.1,1704.4,1720.9,863.3,81.9,75.0,639.2,1660.7,230.9,135.4,1701.0,792.7,168.6,996.8,1737.8,1645.7,1714.3,893.3,735.5,1734.5,571.9,137.6,792.5,253.4,1624.0,142.0,1056.4,1097.2,570.5,205.8,1708.6,738.3,639.1,994.0,250.7,152.5,1682.8,1068.9,284.5,0.0,1748.3,1689.9,405.4,801.6,649.2,704.0,555.0,1657.6,50.6,549.3,422.5,1107.1,226.0,321.7,232.4,137.2,1148.9,1760.3,326.7
WJ,1427.2,2179.1,1583.7,258.3,1956.7,1537.1,185.8,1438.2,1572.9,208.5,1849.3,1441.9,185.2,1587.4,1579.5,1772.7,1782.1,1589.1,277.1,2212.2,2131.3,1559.8,2103.3,203.9,1631.5,1557.7,1885.8,1732.5,2092.8,1474.9,1635.3,1718.9,2254.9,1582.8,1444.2,74.5,1693.1,1505.6,1869.4,1573.9,1717.0,111.2,1727.6,1987.6,1592.9,19.7,1452.5,157.6,1693.8,1780.1,1454.5,1457.6,1833.4,1820.3,1609.7,2141.0,1415.0,1480.8,1708.2,1744.3,67.8,242.0,1597.9,2233.0,169.1,1550.8,1703.1,170.9,1535.7,1675.5,1570.7,1737.8,285.6,49.2,1432.6,216.0,89.9,148.6,1353.6,1463.4,126.3,1657.9,1930.4,2090.6,1666.5,1549.8,1640.8,1452.3,1618.8,1948.8,1977.3,1604.8,159.2,133.0,2006.2,1587.0,1593.9,1786.9,185.9,1582.1,1614.9,253.7,1935.6,1572.9,2144.5,108.1,153.4,267.0,2036.2,1883.2,75.8,1719.6,1603.9,1940.2,1501.0,173.5,1539.2,2204.1,2244.9,1718.2,1443.1,274.6,1886.0,1786.8,2141.7,1575.9,1589.0,122.5,2216.6,1542.5,1649.0,0.0,163.4,1400.4,1944.5,1796.9,1851.7,1702.7,238.6,1662.4,1697.0,1455.9,2254.8,1579.1,1409.8,1540.8,1544.0,2296.6,11.9,1361.9
WN,1388.1,2140.0,1544.6,87.2,1917.6,1498.0,22.3,1399.1,1533.8,45.0,1810.2,1402.8,21.7,1548.3,1540.4,1733.6,1743.0,1550.0,229.0,2173.1,2092.2,1520.7,2064.2,82.1,1592.4,1518.6,1846.7,1693.4,2053.7,1435.8,1596.2,1679.8,2215.8,1543.7,1405.1,127.3,1654.0,1466.5,1830.3,1534.8,1677.9,140.6,1688.5,1948.5,1553.8,144.2,1413.4,85.3,1654.7,1741.0,1415.4,1418.5,1794.3,1781.2,1570.6,2101.9,1375.9,1441.7,1669.1,1705.2,124.9,228.2,1558.8,2193.9,106.0,1511.7,1664.0,42.1,1496.6,1636.4,1531.6,1698.7,237.5,178.6,1393.5,90.4,99.3,182.0,1314.5,1424.3,107.9,1618.8,1891.3,2042.5,1627.4,1510.7,1601.7,1413.2,1579.7,1909.7,1938.2,1565.7,216.3,190.1,1967.1,1547.9,1554.8,1747.8,60.3,1543.0,1575.8,205.6,1896.5,1533.8,2105.4,160.9,186.8,218.9,1997.1,1844.1,151.6,1680.5,1564.8,1901.1,1461.9,165.1,1500.1,2165.0,2205.8,1679.1,1404.0,260.8,1846.9,1747.7,2102.6,1536.8,1549.9,50.7,2177.5,1503.4,1609.9,165.4,0.0,1361.3,1905.4,1757.8,1812.6,1663.6,67.5,1623.3,1657.9,1416.8,2215.7,1540.0,1370.7,1501.7,1504.9,2257.5,177.4,1322.8
WR,173.5,925.2,331.5,1414.6,702.8,265.2,1449.6,37.7,319.0,1472.3,595.9,40.9,1449.0,296.8,307.6,518.8,528.2,317.7,1461.7,958.3,877.4,288.4,849.4,1451.5,377.6,267.6,631.9,478.6,838.9,203.0,381.9,465.0,1001.0,310.9,172.3,1472.3,421.2,215.0,615.5,283.3,463.1,1508.5,473.7,720.6,321.0,1464.4,52.0,1454.7,439.9,526.2,54.0,185.7,579.5,566.4,337.8,887.1,176.1,226.9,454.3,490.4,1416.2,1413.3,344.0,979.1,1358.8,260.2,449.2,1453.3,263.8,403.6,298.8,483.9,1470.2,1498.8,140.7,1428.1,1468.7,1378.2,98.9,192.0,1477.3,404.0,676.5,1614.7,412.6,259.2,368.9,51.8,346.9,681.8,710.8,332.9,1441.7,1458.7,739.2,315.1,322.0,533.5,1398.5,312.1,347.7,1438.3,668.6,301.5,890.6,1475.1,1383.0,1451.6,769.2,629.8,1471.8,465.7,332.0,686.3,210.4,1361.8,267.8,950.2,991.0,464.3,171.2,1445.9,632.1,532.9,887.8,294.6,317.1,1420.1,962.7,251.9,377.1,1485.6,1427.2,0.0,677.5,543.0,597.8,448.8,1394.9,390.5,443.1,55.4,1000.9,307.7,170.9,313.6,272.1,1042.7,1497.6,89.2
WW,792.5,435.0,801.0,1972.7,332.9,734.7,2007.7,720.7,633.7,2030.4,433.9,746.0,2007.1,882.4,777.1,833.5,842.9,786.7,2019.8,468.1,387.2,757.4,359.2,2009.6,641.3,827.0,508.1,725.1,348.7,672.5,637.1,779.7,510.8,780.4,641.8,2029.9,890.7,817.6,899.8,903.5,769.3,2066.6,788.4,54.7,790.5,2022.5,756.6,2012.8,754.6,503.1,702.4,655.2,863.8,850.7,807.3,396.9,792.5,541.6,575.0,538.9,1974.3,1971.4,658.7,488.9,1913.8,833.9,580.1,2011.4,733.3,873.1,768.3,730.4,2028.3,2056.9,756.6,1986.2,2026.8,1936.3,789.9,661.0,2035.4,615.3,552.7,1387.8,606.7,903.1,838.4,756.4,816.4,4.3,32.7,802.4,1999.8,2016.3,61.6,784.6,791.5,817.3,1956.1,781.6,817.2,1996.4,33.3,770.5,400.4,2033.2,1941.1,2009.7,91.6,427.5,2029.9,780.4,801.5,562.5,822.5,1919.4,736.8,460.0,500.8,710.8,640.7,2004.0,397.2,557.3,397.6,905.5,786.6,1978.2,472.5,835.2,846.6,2043.7,1985.3,718.9,0.0,486.3,882.1,695.3,1953.0,860.0,757.8,760.0,510.7,776.7,787.3,783.1,741.6,552.5,2055.7,705.6
WY,586.3,382.1,594.8,1806.8,159.7,528.5,1841.8,514.5,213.2,1864.5,52.3,539.8,1841.2,676.2,570.9,487.6,418.1,580.5,1853.9,415.2,334.3,551.2,306.3,1843.7,154.9,620.8,88.8,238.7,295.8,466.3,150.7,433.8,457.9,574.2,435.6,1864.0,684.5,611.4,413.4,697.3,282.9,1900.7,442.5,458.5,584.3,1856.6,550.4,1846.9,408.7,16.7,496.2,449.0,377.4,364.3,601.1,344.0,586.3,335.4,88.6,52.5,1808.4,1805.5,235.3,436.0,1747.9,627.7,93.7,1845.5,527.1,666.9,562.1,244.0,1862.4,1891.0,550.4,1820.3,1860.9,1770.4,509.1,454.8,1869.5,128.9,133.4,1706.6,120.3,696.9,632.2,550.2,610.2,419.7,448.2,596.2,1833.9,1850.4,477.1,578.4,585.3,330.9,1790.2,575.4,611.0,1830.5,406.5,564.3,347.5,1867.3,1775.2,1843.8,507.1,86.2,1864.0,434.5,595.3,143.2,616.3,1753.5,530.6,407.1,447.9,224.4,434.5,1838.1,89.0,70.9,344.7,699.3,580.4,1812.3,419.6,629.0,640.4,1877.8,1819.4,512.7,415.4,0.0,395.7,208.9,1787.1,653.8,333.0,553.8,457.8,570.5,581.1,576.9,535.4,499.6,1889.8,499.4
XC,659.8,754.6,668.3,1880.3,532.2,602.0,1915.3,588.0,302.5,1938.0,424.8,613.3,1914.7,749.7,644.4,336.3,266.8,654.0,1927.4,787.7,706.8,624.7,678.8,1917.2,244.2,694.3,461.3,189.0,668.3,539.8,240.0,282.5,830.4,647.7,509.1,1937.5,758.0,684.9,17.7,770.8,131.6,1974.2,291.2,831.0,657.8,1930.1,623.9,1920.4,257.4,355.6,569.7,522.5,15.2,38.9,674.6,716.5,659.8,408.9,283.7,319.8,1881.9,1879.0,324.6,808.5,1821.4,701.2,278.6,1919.0,600.6,740.4,635.6,222.5,1935.9,1964.5,623.9,1893.8,1934.4,1843.9,582.6,528.3,1943.0,233.4,505.9,1986.2,242.0,770.4,705.7,623.7,683.7,792.2,820.7,669.7,1907.4,1923.9,849.6,651.9,658.8,54.2,1863.7,648.9,684.5,1904.0,779.0,637.8,720.0,1940.8,1848.7,1917.3,879.6,458.7,1937.5,283.2,668.8,515.7,689.8,1827.0,604.1,779.6,820.4,251.7,508.0,1911.6,461.5,362.3,717.2,772.8,653.9,1885.8,792.1,702.5,713.9,1951.3,1892.9,586.2,787.9,372.4,0.0,163.7,1860.6,727.3,181.7,627.3,830.3,644.0,654.6,650.4,608.9,872.1,1963.3,572.9
XI,511.8,590.8,520.3,1732.3,368.4,454.0,1767.3,440.0,138.7,1790.0,261.0,465.3,1766.7,601.7,496.4,278.6,209.1,506.0,1779.4,623.9,543.0,476.7,515.0,1769.2,80.4,546.3,297.5,25.2,504.5,391.8,76.2,224.8,666.6,499.7,361.1,1789.5,610.0,536.9,204.4,622.8,73.9,1826.2,233.5,667.2,509.8,1782.1,475.9,1772.4,199.7,191.8,421.7,374.5,168.4,155.3,526.6,552.7,511.8,260.9,119.9,156.0,1733.9,1731.0,160.8,644.7,1673.4,553.2,114.8,1771.0,452.6,592.4,487.6,58.7,1787.9,1816.5,475.9,1745.8,1786.4,1695.9,434.6,380.3,1795.0,69.6,342.1,1838.2,78.2,622.4,557.7,475.7,535.7,628.4,656.9,521.7,1759.4,1775.9,685.8,503.9,510.8,121.9,1715.7,500.9,536.5,1756.0,615.2,489.8,556.2,1792.8,1700.7,1769.3,715.8,294.9,1789.5,225.5,520.8,351.9,541.8,1679.0,456.1,615.8,656.6,87.9,360.0,1763.6,297.7,198.5,553.4,624.8,505.9,1737.8,628.3,554.5,565.9,1803.3,1744.9,438.2,624.1,208.6,186.7,0.0,1712.6,579.3,124.0,479.3,666.5,496.0,506.6,502.4,460.9,708.3,1815.3,424.9
XK,1397.8,2149.7,1554.3,19.6,1927.3,1507.7,89.9,1408.8,1543.5,112.6,1819.9,1412.5,89.3,1558.0,1550.1,1743.3,1752.7,1559.7,238.7,2182.8,2101.9,1530.4,2073.9,91.8,1602.1,1528.3,1856.4,1703.1,2063.4,1445.5,1605.9,1689.5,2225.5,1553.4,1414.8,137.0,1663.7,1476.2,1840.0,1544.5,1687.6,150.3,1698.2,1958.2,1563.5,153.9,1423.1,95.0,1664.4,1750.7,1425.1,1428.2,1804.0,1790.9,1580.3,2111.6,1385.6,1451.4,1678.8,1714.9,134.6,237.9,1568.5,2203.6,93.7,1521.4,1673.7,93.6,1506.3,1646.1,1541.3,1708.4,247.2,188.3,1403.2,78.1,109.0,215.4,1324.2,1434.0,117.6,1628.5,1901.0,2052.2,1637.1,1520.4,1611.4,1422.9,1589.4,1919.4,1947.9,1575.4,226.0,199.8,1976.8,1557.6,1564.5,1757.5,48.0,1552.7,1585.5,215.3,1906.2,1543.5,2115.1,170.6,220.2,228.6,2006.8,1853.8,161.3,1690.2,1574.5,1910.8,1471.6,240.3,1509.8,2174.7,2215.5,1688.8,1413.7,270.5,1856.6,1757.4,2112.3,1546.5,1559.6,60.4,2187.2,1513.1,1619.6,175.1,67.5,1371.0,1915.1,1767.5,1822.3,1673.3,0.0,1633.0,1667.6,1426.5,2225.4,1549.7,1380.4,1511.4,1514.6,2267.2,187.1,1332.5
XO,321.6,1028.8,170.8,1690.9,806.4,119.2,1725.9,380.6,422.6,1748.6,699.0,405.9,1725.3,252.2,159.4,622.4,631.8,134.5,1738.0,1061.9,981.0,127.2,953.0,1727.8,481.2,196.8,735.5,582.2,942.5,171.4,485.0,568.6,1104.6,150.2,239.6,1748.1,98.7,266.9,719.1,273.3,566.7,1784.8,577.3,842.1,160.3,1740.7,416.5,1731.0,543.5,629.8,362.3,188.7,683.1,670.0,177.1,990.7,333.8,330.5,557.9,594.0,1692.5,1689.6,447.6,1082.7,1632.0,203.7,552.8,1729.6,145.5,81.1,138.1,587.5,1746.5,1775.1,298.0,1704.4,1745.0,1654.5,401.2,182.9,1753.6,507.6,780.1,1898.5,516.2,346.8,46.4,416.3,27.5,803.3,831.8,118.8,1718.0,1734.5,860.7,136.6,129.7,636.6,1674.3,230.9,187.0,1714.6,790.1,166.0,994.2,1751.4,1659.3,1727.9,890.7,732.9,1748.1,569.3,135.0,789.9,271.8,1637.6,142.0,1053.8,1094.6,567.9,203.2,1722.2,735.7,636.5,991.4,275.3,149.9,1696.4,1066.3,284.5,54.6,1761.9,1703.5,409.5,799.0,646.6,701.4,552.4,1671.2,0.0,546.7,419.9,1104.5,226.0,346.3,232.4,137.2,1146.3,1773.9,351.3
YE,514.2,703.6,525.3,1737.3,481.2,459.0,1772.3,445.0,216.4,1795.0,373.8,470.3,1771.7,606.7,501.4,193.3,85.1,511.0,1784.4,736.7,655.8,481.7,627.8,1774.2,193.2,551.3,410.3,138.0,617.3,396.8,189.0,139.5,779.4,504.7,366.1,1794.5,615.0,541.9,191.1,627.8,38.7,1831.2,148.2,747.2,514.8,1787.1,480.9,1777.4,114.4,304.6,426.7,379.5,155.1,142.0,531.6,665.5,516.8,265.9,232.7,268.8,1738.9,1736.0,241.4,757.5,1681.5,558.2,227.6,1776.0,457.6,597.4,492.6,171.5,1792.9,1821.5,480.9,1750.8,1791.4,1700.9,439.6,385.3,1800.0,182.4,454.9,1843.2,191.0,627.4,562.7,480.7,540.7,708.4,736.9,526.7,1764.4,1780.9,765.8,508.9,515.8,108.6,1720.7,505.9,541.5,1761.0,695.2,494.8,669.0,1797.8,1705.7,1774.3,795.8,407.7,1794.5,140.2,525.8,464.7,546.8,1684.0,461.1,728.6,769.4,200.7,365.0,1768.6,410.5,311.3,666.2,629.8,510.9,1742.8,741.1,559.5,570.9,1808.3,1749.9,443.2,704.1,321.4,173.4,112.7,1717.6,584.3,0.0,484.3,779.3,501.0,511.6,507.4,465.9,821.1,1820.3,429.9
YF,242.5,959.1,365.4,1481.0,736.7,299.1,1516.0,39.0,352.9,1538.7,629.3,43.3,1515.4,446.8,341.5,552.7,562.1,351.1,1528.1,992.2,911.3,321.8,883.3,1517.9,411.5,391.4,665.8,512.5,872.8,236.9,415.3,498.9,1034.9,344.8,206.2,1538.2,455.1,281.4,649.4,349.7,497.0,1574.9,507.6,772.4,354.9,1530.8,34.5,1521.1,473.8,560.1,55.3,219.6,613.4,600.3,371.7,921.0,242.5,260.8,488.2,524.3,1482.6,1479.7,377.9,1013.0,1422.1,398.3,483.1,1519.7,297.7,437.5,332.7,517.8,1536.6,1565.2,206.6,1494.5,1535.1,1444.6,165.3,225.4,1543.7,437.9,710.4,1681.1,446.5,325.6,402.8,53.7,380.8,733.6,762.1,366.8,1508.1,1524.6,791.0,349.0,355.9,566.9,1464.4,346.0,381.6,1504.7,720.4,334.9,924.5,1541.5,1449.4,1518.0,821.0,663.2,1538.2,499.6,365.9,720.2,276.8,1427.7,301.2,984.1,1024.9,498.2,205.1,1512.3,666.0,566.8,921.7,351.7,351.0,1486.5,996.6,399.6,411.0,1552.0,1493.6,66.3,729.3,576.9,631.7,482.7,1461.3,424.4,477.0,0.0,1034.8,341.1,237.3,347.5,306.0,1076.6,1564.0,155.6
YI,1065.7,110.5,1074.2,2287.7,325.9,1007.9,2322.7,993.9,692.6,2345.4,426.9,1019.2,2322.1,1155.6,1050.3,967.0,897.5,1059.9,2334.8,75.7,142.5,1030.6,208.3,2324.6,634.3,1100.2,501.1,718.1,181.0,945.7,630.1,913.2,0.0,1053.6,915.0,2344.9,1163.9,1090.8,892.8,1176.7,762.3,2381.6,921.9,484.4,1063.7,2337.5,1029.8,2327.8,888.1,496.1,975.6,928.4,856.8,843.7,1080.5,154.5,1065.7,814.8,568.0,531.9,2289.3,2286.4,714.7,246.5,2228.8,1107.1,573.1,2326.4,1006.5,1146.3,1041.5,723.4,2343.3,2371.9,1029.8,2301.2,2341.8,2251.3,988.5,934.2,2350.4,608.3,545.7,1732.5,599.7,1176.3,1111.6,1029.6,1089.6,445.6,474.1,1075.6,2314.8,2331.3,503.0,1057.8,1064.7,810.3,2271.1,1054.8,1090.4,2311.4,432.4,1043.7,158.0,2348.2,2256.1,2324.7,533.0,420.5,2344.9,913.9,1074.7,555.5,1095.7,2234.4,1010.0,217.6,48.1,703.8,913.9,2319.0,390.2,550.3,148.0,1178.7,1059.8,2293.2,52.9,1108.4,1119.8,2358.7,2300.3,992.1,441.3,479.3,875.1,688.3,2268.0,1133.2,812.4,1033.2,0.0,1049.9,1060.5,1056.3,1014.8,310.1,2370.7,978.8
YJ,184.2,958.5,137.4,1564.5,736.1,109.0,1599.5,310.3,352.3,1622.2,628.7,334.1,1598.9,218.8,151.4,552.1,561.5,123.1,1611.6,991.6,910.7,93.8,882.7,1601.4,410.9,163.4,665.2,511.9,872.2,101.1,414.7,498.3,1034.3,116.8,169.3,1621.7,234.4,105.9,648.8,233.5,496.4,1658.4,507.0,771.8,126.9,1614.3,344.7,1604.6,473.2,559.5,292.0,118.4,612.8,599.7,143.7,920.4,196.4,260.2,487.6,523.7,1566.1,1563.2,377.3,1012.4,1505.6,170.3,482.5,1603.2,67.4,216.8,104.7,517.2,1620.1,1648.7,160.6,1578.0,1618.6,1528.1,263.8,112.6,1627.2,437.3,709.8,1823.5,445.9,191.4,197.4,344.5,175.4,733.0,761.5,138.8,1591.6,1608.1,790.4,121.0,127.9,566.3,1547.9,69.9,153.6,1588.2,719.8,144.8,923.9,1625.0,1532.9,1601.5,820.4,662.6,1621.7,499.0,168.6,719.6,110.8,1511.2,70.9,983.5,1024.3,497.6,132.9,1595.8,665.4,566.2,921.1,235.5,160.9,1570.0,996.0,123.5,205.6,1635.5,1577.1,292.6,728.7,576.3,631.1,482.1,1544.8,219.0,476.4,348.1,1034.2,0.0,208.9,71.4,75.7,1076.0,1647.5,213.9
YT,20.5,960.0,177.0,1381.7,737.6,262.1,1416.7,201.1,353.8,1439.4,630.2,204.8,1416.1,180.7,304.5,553.6,563.0,233.4,1428.8,993.1,912.2,230.6,884.2,1418.6,412.4,151.0,666.7,513.4,873.7,254.2,416.2,499.8,1035.8,197.6,225.1,1438.9,344.7,98.9,650.3,167.2,497.9,1475.6,508.5,773.3,187.5,1431.5,215.4,1421.8,474.7,561.0,217.4,238.5,614.3,601.2,218.1,921.9,8.3,261.7,489.1,525.2,1383.3,1380.4,378.8,1013.9,1322.8,144.1,484.0,1420.4,220.5,327.1,215.0,518.7,1437.3,1465.9,56.4,1395.2,1435.8,1345.3,134.5,244.3,1444.4,438.8,711.3,1694.2,447.4,143.1,331.5,215.2,310.3,734.5,763.0,249.1,1408.8,1425.3,791.9,231.3,238.2,567.8,1365.1,175.4,208.2,1405.4,721.3,297.9,925.4,1442.2,1350.1,1418.7,821.9,664.1,1438.9,500.5,303.5,721.1,94.3,1328.4,224.0,985.0,1025.8,499.1,224.0,1413.0,666.9,567.7,922.6,169.2,314.0,1387.2,997.5,135.8,323.3,1452.7,1394.3,163.3,730.2,577.8,632.6,483.6,1362.0,353.9,477.9,218.8,1035.7,198.1,0.0,134.1,228.8,1077.5,1464.7,84.6
YX,112.7,977.4,156.3,1493.0,755.0,127.9,1528.0,258.9,371.2,1550.7,647.6,262.6,1527.4,175.5,170.3,571.0,580.4,142.0,1540.1,1010.5,929.6,112.7,901.6,1529.9,429.8,145.8,684.1,530.8,891.1,120.0,433.6,517.2,1053.2,135.7,188.2,1550.2,253.3,34.4,667.7,162.0,515.3,1586.9,525.9,790.7,145.8,1542.8,273.2,1533.1,492.1,578.4,275.2,137.3,631.7,618.6,162.6,939.3,124.9,279.1,506.5,542.6,1494.6,1491.7,396.2,1031.3,1434.1,138.9,501.4,1531.7,86.3,235.7,123.6,536.1,1548.6,1577.2,89.1,1506.5,1547.1,1456.6,192.3,131.5,1555.7,456.2,728.7,1752.0,464.8,119.9,216.3,273.0,194.3,751.9,780.4,157.7,1520.1,1536.6,809.3,139.9,146.8,585.2,1476.4,41.2,172.5,1516.7,738.7,163.7,942.8,1553.5,1461.4,1530.0,839.3,681.5,1550.2,517.9,187.5,738.5,39.3,1439.7,89.8,1002.4,1043.2,516.5,151.8,1524.3,684.3,585.1,940.0,164.0,179.8,1498.5,1014.9,52.0,224.5,1564.0,1505.6,221.1,747.6,595.2,650.0,501.0,1473.3,237.9,495.3,276.6,1053.1,63.9,137.4,0.0,94.6,1094.9,1576.0,142.4
YY,207.9,916.4,61.6,1578.5,694.0,52.6,1613.5,268.2,310.2,1636.2,586.6,293.5,1612.9,143.0,109.3,510.0,519.4,47.3,1625.6,949.5,868.6,18.0,840.6,1615.4,368.8,87.6,623.1,469.8,830.1,59.0,372.6,456.2,992.2,41.0,127.2,1635.7,158.6,129.6,606.7,164.1,454.3,1672.4,464.9,729.7,51.1,1628.3,304.1,1618.6,431.1,517.4,249.9,76.3,570.7,557.6,67.9,878.3,220.1,218.1,445.5,481.6,1580.1,1577.2,335.2,970.3,1519.6,94.5,440.4,1617.2,8.2,141.0,28.9,475.1,1634.1,1662.7,184.3,1592.0,1632.6,1542.1,287.5,70.5,1641.2,395.2,667.7,1786.1,403.8,215.1,121.6,303.9,99.6,690.9,719.4,63.0,1605.6,1622.1,748.3,45.2,52.1,524.2,1561.9,93.6,77.8,1602.2,677.7,102.7,881.8,1639.0,1546.9,1615.5,778.3,620.5,1635.7,456.9,92.8,677.5,134.5,1525.2,4.8,941.4,982.2,455.5,90.8,1609.8,623.3,524.1,879.0,166.1,107.7,1584.0,953.9,147.2,129.8,1649.5,1591.1,297.1,686.6,534.2,589.0,440.0,1558.8,143.2,434.3,307.5,992.1,88.7,232.6,95.1,0.0,1033.9,1661.5,237.6
ZE,1049.1,243.6,1057.6,2271.1,309.3,991.3,2306.1,977.3,676.0,2328.8,410.3,1002.6,2305.5,1139.0,1033.7,950.4,880.9,1043.3,2318.2,213.1,125.9,1014.0,224.6,2308.0,617.7,1083.6,484.5,701.5,164.4,929.1,613.5,896.6,231.8,1037.0,898.4,2328.3,1147.3,1074.2,876.2,1160.1,745.7,2365.0,905.3,467.8,1047.1,2320.9,1013.2,2311.2,871.5,479.5,959.0,911.8,840.2,827.1,1063.9,116.2,1049.1,798.2,551.4,515.3,2272.7,2269.8,698.1,107.4,2212.2,1090.5,556.5,2309.8,989.9,1129.7,1024.9,706.8,2326.7,2355.3,1013.2,2284.6,2325.2,2234.7,971.9,917.6,2333.8,591.7,529.1,1715.9,583.1,1159.7,1095.0,1013.0,1073.0,429.0,457.5,1059.0,2298.2,2314.7,486.4,1041.2,1048.1,793.7,2254.5,1038.2,1073.8,2294.8,415.8,1027.1,112.7,2331.6,2239.5,2308.1,516.4,403.9,2328.3,897.3,1058.1,538.9,1079.1,2217.8,993.4,98.8,221.8,687.2,897.3,2302.4,373.6,533.7,206.2,1162.1,1043.2,2276.6,193.5,1091.8,1103.2,2342.1,2283.7,975.5,424.7,462.7,858.5,671.7,2251.4,1116.6,795.8,1016.6,231.7,1033.3,1043.9,1039.7,998.2,0.0,2354.1,962.2
ZI,1437.9,2189.8,1594.4,269.0,1967.4,1547.8,196.5,1448.9,1583.6,219.2,1860.0,1452.6,195.9,1598.1,1590.2,1783.4,1792.8,1599.8,287.8,2222.9,2142.0,1570.5,2114.0,214.6,1642.2,1568.4,1896.5,1743.2,2103.5,1485.6,1646.0,1729.6,2265.6,1593.5,1454.9,85.2,1703.8,1516.3,1880.1,1584.6,1727.7,121.9,1738.3,1998.3,1603.6,30.4,1463.2,168.3,1704.5,1790.8,1465.2,1468.3,1844.1,1831.0,1620.4,2151.7,1425.7,1491.5,1718.9,1755.0,78.5,252.7,1608.6,2243.7,179.8,1561.5,1713.8,181.6,1546.4,1686.2,1581.4,1748.5,296.3,59.9,1443.3,226.7,100.6,159.3,1364.3,1474.1,137.0,1668.6,1941.1,2101.3,1677.2,1560.5,1651.5,1463.0,1629.5,1959.5,1988.0,1615.5,169.9,143.7,2016.9,1597.7,1604.6,1797.6,196.6,1592.8,1625.6,264.4,1946.3,1583.6,2155.2,118.8,164.1,277.7,2046.9,1893.9,86.5,1730.3,1614.6,1950.9,1511.7,184.2,1549.9,2214.8,2255.6,1728.9,1453.8,285.3,1896.7,1797.5,2152.4,1586.6,1599.7,133.2,2227.3,1553.2,1659.7,10.6,174.1,1411.1,1955.2,1807.6,1862.4,1713.4,249.3,1673.1,1707.7,1466.6,2265.5,1589.8,1420.5,1551.5,1554.7,2307.3,0.0,1372.6
ZT,86.8,875.3,203.8,1368.3,652.9,233.3,1403.3,116.4,269.1,1426.0,545.5,120.1,1402.7,207.5,275.7,468.9,478.3,285.3,1415.4,908.4,827.5,256.0,799.5,1405.2,327.7,177.8,582.0,428.7,789.0,171.1,331.5,415.1,951.1,224.4,140.4,1425.5,389.3,125.7,565.6,194.0,413.2,1462.2,423.8,688.6,214.3,1418.1,130.7,1408.4,390.0,476.3,132.7,153.8,529.6,516.5,244.9,837.2,86.8,177.0,404.4,440.5,1369.9,1367.0,294.1,929.2,1309.4,170.9,399.3,1407.0,231.9,371.7,266.9,434.0,1423.9,1452.5,50.9,1381.8,1422.4,1331.9,49.8,159.6,1431.0,354.1,626.6,1609.5,362.7,169.9,337.0,130.5,315.0,649.8,678.3,301.0,1395.4,1411.9,707.2,283.2,290.1,483.1,1351.7,202.2,235.0,1392.0,636.6,269.1,840.7,1428.8,1336.7,1405.3,737.2,579.4,1425.5,415.8,300.1,636.4,121.1,1315.0,235.4,900.3,941.1,414.4,139.3,1399.6,582.2,483.0,837.9,196.0,285.2,1373.8,912.8,162.6,345.2,1439.3,1380.9,78.6,645.5,493.1,547.9,398.9,1348.6,358.6,393.2,134.1,951.0,224.9,81.6,160.9,240.2,992.8,1451.3,0.0
