from_stop,AA,AC,AD,AE,AI,AM,AO,AP,AT,AY,BA,BB,BF,BM,BR,BY,CA,CB,CF,CK,CM,CN,CO,DI,DO,DP,DU,EA,EB,EG,EL,EM,EP,EV,EW,EX,FG,FH,FJ,FL,FN,FQ,FT,FV,FY,GE,GG,GJ,GO,GQ,GT,GW,GY,HC,HD,HH,HI,HK,HM,HQ,HV,HX,HY,IC,IG,IL,IO,IP,IS,JB,JC,JF,JG,JI,JM,JP,JR,JT,JV,JX,JY,KB,KD,KJ,KL,KM,KO,KP,KX,KZ,LF,LJ,LP,MB,MD,MN,MQ,NB,NP,NX,OD,OK,ON,OU,OW,OZ,PC,PD,PJ,PK,PN,PP,QC,QG,QL,QP,QS,QT,QU,QV,QX,QY,RA,RL,RP,SA,SC,SG,SK,SM,SO,SR,ST,SU,SY,TI,TU,TV,TW,UD,UE,UF,UH,UI,UJ,UN,UO,UQ,US,VI,VL,VP,VT,VU,VY,WA,WE,WH,WN,XD,XH,XS,YI,YO,YS,YV,YW,YY,YZ,ZD,ZE,ZK,ZN,ZS,ZU
VL,1095.1,716.2,1116.3,1088.5,532.0,246.1,197.9,485.5,1078.4,707.1,327.0,447.2,1053.6,589.8,349.7,853.0,349.3,45.8,296.0,1025.5,228.6,1115.8,1026.6,1094.4,1162.9,174.5,553.8,1000.6,297.5,1043.8,699.7,632.5,931.3,891.8,354.1,1071.9,873.6,719.9,348.6,673.8,1060.0,721.5,1075.6,630.8,909.9,1099.5,1147.8,894.4,419.2,405.4,358.9,959.1,441.6,700.3,517.0,384.3,665.4,407.8,188.7,853.6,597.4,142.4,244.5,349.0,542.9,1048.9,242.1,520.4,612.6,387.9,788.8,697.8,481.4,423.3,532.4,359.5,723.4,496.2,432.9,773.3,465.1,515.4,307.5,583.1,1033.9,968.6,1036.5,1191.2,765.0,1128.0,763.4,1055.8,397.4,1112.5,680.9,880.1,774.8,1144.5,329.2,21.3,359.5,921.4,73.4,43.3,527.1,441.3,736.7,1091.6,655.4,382.9,1002.6,574.7,904.6,722.4,70.3,1121.1,615.9,663.5,773.0,885.6,8.3,359.2,630.9,406.9,496.9,1048.1,1117.4,149.7,1145.1,787.3,785.1,636.6,621.4,1071.2,221.6,702.7,107.9,171.2,2747.9,1154.2,742.7,1141.0,961.7,918.0,102.5,1065.2,1061.3,129.3,1144.4,541.6,0.0,311.5,719.4,1099.4,457.9,890.8,1071.9,1143.0,988.9,336.9,1053.1,139.3,717.9,668.4,376.6,410.6,1151.1,103.1,630.8,382.7,218.9,602.2,300.9,1035.3,1096.9
VP,949.4,824.8,970.6,942.8,427.8,592.2,544.0,520.9,932.7,510.1,130.0,482.6,907.9,392.8,515.9,723.6,601.7,300.1,642.1,879.8,345.3,970.1,880.9,964.9,1017.2,520.6,582.2,871.2,549.9,898.1,748.8,681.6,801.9,746.1,450.4,926.2,744.2,805.1,585.0,737.7,914.3,524.5,929.9,433.8,780.5,953.8,1002.1,697.4,514.5,213.4,611.3,829.7,234.1,749.4,320.0,233.9,714.5,512.9,534.8,707.9,400.4,488.5,361.2,152.0,541.8,903.2,358.8,319.6,415.6,230.4,591.8,746.9,284.4,458.7,335.4,583.7,772.5,652.8,468.3,576.3,500.5,550.8,110.5,618.5,904.5,822.9,890.8,1045.5,850.2,982.3,566.4,910.1,221.2,966.8,730.0,734.4,860.0,998.8,675.3,324.6,583.7,775.7,414.1,389.4,330.1,348.1,831.1,945.9,704.5,418.3,856.9,659.9,775.2,771.5,352.1,976.7,418.9,748.7,858.2,739.9,354.4,162.2,680.0,442.3,299.9,902.4,971.7,495.8,1000.9,792.0,588.1,721.8,656.8,925.5,338.3,505.7,454.0,151.0,2550.9,1008.5,791.8,995.3,816.0,772.3,448.6,919.5,915.6,285.2,998.7,418.2,346.0,0.0,804.6,970.0,493.3,761.4,926.2,997.3,843.2,683.0,907.4,421.1,767.0,471.4,179.6,145.8,1005.4,340.3,433.8,185.7,125.1,637.6,503.6,889.6,951.2
VT,1414.8,242.7,1327.2,1491.0,483.9,496.8,657.1,365.9,1480.9,1058.3,752.1,327.6,1456.1,941.0,454.3,1271.8,485.7,762.2,586.4,1428.0,913.7,1326.7,1429.1,1513.1,1389.7,633.7,498.7,1419.4,488.3,1446.3,264.3,207.8,1350.1,1294.3,388.8,1474.4,1292.4,0.5,523.4,94.1,1462.5,1072.7,1478.1,982.0,1328.7,1387.1,1530.0,1245.6,452.9,835.5,549.7,1377.9,856.2,356.3,868.2,856.0,321.4,451.3,594.7,1256.1,948.6,565.7,929.6,774.1,494.8,1451.4,927.2,867.8,963.8,852.5,1140.0,227.9,906.5,375.2,883.6,522.1,198.9,203.6,384.8,1124.5,417.0,467.3,684.2,327.4,1452.7,1371.1,1439.0,1434.6,152.2,1414.6,1114.6,1458.3,843.3,1432.2,264.3,1282.6,162.0,1431.1,554.0,737.7,522.1,1323.9,730.5,672.9,878.3,435.1,219.8,1355.4,310.6,360.0,1405.1,131.7,1323.4,165.7,786.7,1311.4,967.1,105.1,160.2,1288.1,707.9,784.3,286.9,358.8,848.1,1450.6,1455.4,559.6,1549.1,209.9,1136.3,177.2,365.7,1473.7,906.7,1053.9,640.8,879.5,2464.9,1425.7,398.7,1438.7,1364.2,1320.5,605.0,1467.7,1463.8,845.7,1470.5,493.5,716.3,775.2,0.0,1518.2,338.3,1309.6,1413.8,1382.6,1391.4,627.3,1455.6,855.7,287.3,1019.6,646.0,874.3,1470.8,819.5,982.0,664.2,765.8,346.5,442.0,1437.8,1360.7
VU,728.7,1445.4,633.2,459.4,1048.4,1255.0,1324.1,1217.5,449.3,576.8,832.0,1179.2,463.4,797.0,1212.5,276.4,1298.3,1080.2,1344.6,396.4,1089.3,633.7,249.4,154.4,533.8,1300.7,1151.7,341.6,1246.5,297.3,1475.5,1378.2,272.3,581.1,1147.0,193.1,297.0,1573.5,1281.6,1434.3,430.9,928.7,446.5,534.0,184.2,470.4,518.7,688.5,1211.1,748.2,1307.9,182.3,784.4,1446.0,775.2,727.1,1411.1,1209.5,1314.9,376.3,567.5,1268.6,1105.2,811.4,1162.4,419.8,1102.8,774.8,552.5,730.7,653.9,1460.1,838.8,1155.3,790.6,1280.3,1469.9,1349.4,1147.1,611.5,1114.9,1161.2,859.8,1315.1,174.5,438.3,407.4,562.1,1618.6,498.9,621.3,426.7,740.2,746.1,1389.5,349.8,1628.4,515.4,1312.2,1104.7,1280.3,391.1,1194.2,1169.5,785.3,1044.7,1451.7,669.3,1364.0,1114.9,691.9,1356.5,245.6,1490.2,1132.2,547.1,586.1,1445.3,1626.6,333.2,1134.5,800.9,1376.6,1138.9,755.1,419.0,488.3,1275.9,205.1,1412.6,717.8,1522.7,1353.4,442.1,1082.3,909.9,1234.1,931.1,2119.9,525.1,1488.4,511.9,431.4,387.7,1228.7,436.1,432.2,1065.3,515.3,1038.8,1126.1,950.8,1573.0,0.0,1189.9,204.3,442.8,513.9,412.3,1385.5,424.0,1201.2,1385.2,875.6,884.1,1049.9,784.7,1120.4,534.0,882.3,941.4,1334.2,1200.2,240.5,674.6
VY,1197.3,330.0,1218.5,1190.7,183.6,196.5,400.4,27.5,1180.6,758.0,451.8,13.5,1155.8,640.7,154.0,971.5,239.8,505.5,286.1,1127.7,613.4,1218.0,1128.8,1212.8,1265.1,377.0,198.4,1119.1,188.0,1146.0,313.5,246.3,1049.8,994.0,88.5,1174.1,992.1,369.8,223.1,302.4,1162.2,772.4,1177.8,681.7,1028.4,1201.7,1250.0,945.3,152.6,535.2,249.4,1077.6,555.9,314.1,567.9,555.7,279.2,151.0,338.0,955.8,648.3,309.0,629.3,473.8,194.5,1151.1,626.9,567.5,663.5,552.2,839.7,311.6,606.2,74.9,583.3,221.8,337.2,217.5,84.5,824.2,116.7,167.0,383.9,183.2,1152.4,1070.8,1138.7,1293.4,414.9,1230.2,814.3,1158.0,543.0,1214.7,294.7,982.3,424.7,1246.7,253.7,481.0,221.8,1023.6,473.8,416.2,578.0,134.8,350.5,1193.8,269.2,59.7,1104.8,224.6,1023.1,336.2,530.0,1224.6,666.8,313.4,422.9,987.8,451.2,484.0,244.7,58.5,547.8,1150.3,1219.6,302.9,1248.8,467.8,836.0,286.5,221.5,1173.4,606.4,753.6,384.1,579.2,2550.5,1256.4,356.5,1243.2,1063.9,1020.2,348.3,1167.4,1163.5,589.0,1246.6,193.2,459.6,474.9,369.3,1217.9,0.0,1009.3,1174.1,1245.2,1091.1,327.0,1155.3,599.0,331.7,719.3,345.7,574.0,1253.3,562.8,681.7,363.9,465.5,202.3,141.7,1137.5,1199.1
WA,580.0,1241.0,527.6,353.8,844.0,1050.6,1119.7,1013.1,343.7,372.4,627.6,974.8,318.9,592.6,1008.1,72.0,1093.9,875.8,1140.2,290.8,884.9,528.1,291.9,203.5,428.2,1096.3,947.3,137.2,1042.1,309.1,1271.1,1173.8,67.9,376.7,942.6,242.2,92.6,1369.1,1077.2,1229.9,325.3,724.3,340.9,329.6,19.0,364.8,413.1,484.1,1006.7,543.8,1103.5,68.2,580.0,1241.6,570.8,522.7,1206.7,1005.1,1110.5,171.9,363.1,1064.2,900.8,607.0,958.0,314.2,898.4,570.4,348.1,526.3,449.5,1255.7,634.4,950.9,586.2,1075.9,1265.5,1145.0,942.7,407.1,910.5,956.8,655.4,1110.7,148.4,233.9,301.8,456.5,1414.2,393.3,416.9,321.1,535.8,597.4,1185.1,145.4,1424.0,409.8,1107.8,900.3,1075.9,186.7,989.8,965.1,580.9,840.3,1247.3,576.5,1159.6,910.5,487.5,1152.1,41.2,1285.8,927.8,441.5,381.7,1240.9,1422.2,128.8,930.1,596.5,1172.2,934.5,550.7,313.4,382.7,1071.5,254.2,1208.2,513.4,1318.3,1149.0,336.5,877.9,705.5,1029.7,726.7,2138.4,419.5,1284.0,406.3,227.0,183.3,1024.3,330.5,326.6,860.9,409.7,834.4,921.7,746.4,1368.6,208.5,985.5,0.0,337.2,408.3,254.2,1181.1,318.4,996.8,1180.8,671.2,679.7,845.5,636.0,916.0,329.6,677.9,737.0,1129.8,995.8,289.6,581.8
WE,285.8,1399.0,190.3,48.2,1002.0,1208.6,1294.0,1171.1,83.3,530.4,801.9,1132.8,241.7,750.6,1166.1,268.9,1251.9,1050.1,1298.2,156.3,1042.9,190.8,195.8,279.8,90.9,1270.6,1105.3,461.4,1200.1,213.0,1429.1,1331.8,392.1,342.5,1100.6,241.1,248.3,1527.1,1235.2,1387.9,79.2,882.3,141.6,487.6,370.7,27.5,116.1,525.8,1164.7,718.1,1261.5,419.9,754.3,1399.6,728.8,697.0,1364.7,1163.1,1284.8,213.6,521.1,1238.5,1058.8,781.3,1116.0,179.7,1056.4,728.4,506.1,700.6,491.2,1413.7,792.4,1108.9,744.2,1233.9,1423.5,1303.0,1100.7,448.8,1068.5,1114.8,813.4,1268.7,444.6,188.7,102.5,119.2,1572.2,56.0,458.6,121.8,710.1,303.2,1343.1,186.4,1582.0,72.5,1265.8,1074.6,1233.9,211.7,1164.1,1139.4,738.9,998.3,1405.3,226.4,1317.6,1068.5,350.5,1310.1,365.4,1443.8,1102.1,104.2,539.7,1398.9,1580.2,212.6,1104.4,770.8,1330.2,1092.5,708.7,114.1,41.5,1245.8,315.8,1366.2,565.9,1476.3,1307.0,137.2,1035.9,863.5,1204.0,901.0,1801.1,82.2,1442.0,69.0,198.2,189.0,1198.6,151.5,35.9,1035.2,72.4,992.4,1096.0,904.4,1526.6,409.5,1143.5,351.6,0.0,71.0,190.6,1339.1,139.4,1171.1,1338.8,829.2,837.7,1003.5,341.8,1090.3,487.6,835.9,895.0,1287.8,1153.8,204.5,231.7
WH,267.1,1462.6,171.6,111.8,1065.6,1272.2,1357.6,1234.7,146.9,594.0,865.5,1196.4,305.3,814.2,1229.7,332.5,1315.5,1113.7,1361.8,219.9,1106.5,172.1,259.4,343.4,72.2,1334.2,1168.9,525.0,1263.7,276.6,1492.7,1395.4,455.7,323.8,1164.2,304.7,311.9,1521.3,1298.8,1474.9,142.8,945.9,205.2,551.2,434.3,36.8,179.7,518.2,1228.3,781.7,1325.1,483.5,817.9,1463.2,792.4,760.6,1428.3,1226.7,1348.4,277.2,584.7,1302.1,1122.4,844.9,1179.6,243.3,1120.0,792.0,569.7,764.2,483.6,1477.3,856.0,1172.5,807.8,1297.5,1487.1,1366.6,1164.3,441.2,1132.1,1178.4,877.0,1332.3,508.2,252.3,166.1,100.5,1566.4,64.3,451.0,185.4,773.7,284.5,1406.7,250.0,1576.2,80.8,1329.4,1138.2,1297.5,275.3,1227.7,1203.0,802.5,1061.9,1468.9,207.7,1381.2,1132.1,331.8,1373.7,429.0,1507.4,1165.7,85.5,603.3,1485.9,1574.4,276.2,1168.0,834.4,1393.8,1156.1,772.3,177.7,105.1,1309.4,379.4,1429.8,558.3,1539.9,1370.6,200.8,1099.5,927.1,1267.6,964.6,1782.4,75.4,1505.6,88.4,261.8,252.6,1262.2,215.1,99.5,1098.8,120.2,1056.0,1159.6,968.0,1520.8,473.1,1207.1,415.2,63.5,0.0,254.2,1402.7,203.0,1234.7,1402.4,892.8,901.3,1067.1,323.1,1153.9,551.2,899.5,958.6,1351.4,1217.4,268.1,213.0
WN,444.0,1303.5,348.5,174.7,906.5,1113.1,1198.5,1075.6,164.6,434.9,706.4,1037.3,139.8,655.1,1070.6,173.4,1156.4,954.6,1202.7,111.7,947.4,349.0,112.8,196.8,249.1,1175.1,1009.8,365.9,1104.6,130.0,1333.6,1236.3,296.6,322.9,1005.1,158.1,152.8,1431.6,1139.7,1292.4,146.2,786.8,161.8,392.1,275.2,185.7,234.0,430.3,1069.2,622.6,1166.0,324.4,658.8,1304.1,633.3,601.5,1269.2,1067.6,1189.3,118.1,425.6,1143.0,963.3,685.8,1020.5,135.1,960.9,632.9,410.6,605.1,395.7,1318.2,696.9,1013.4,648.7,1138.4,1328.0,1207.5,1005.2,353.3,973.0,1019.3,717.9,1173.2,361.6,93.2,122.7,277.4,1476.7,214.2,363.1,142.0,614.6,461.4,1247.6,90.9,1486.5,230.7,1170.3,979.1,1138.4,116.2,1068.6,1043.9,643.4,902.8,1309.8,384.6,1222.1,973.0,433.7,1214.6,269.9,1348.3,1006.6,262.4,444.2,1303.4,1484.7,117.1,1008.9,675.3,1234.7,997.0,613.2,134.3,203.6,1150.3,232.8,1270.7,470.4,1380.8,1211.5,157.4,940.4,768.0,1108.5,805.5,1959.3,240.4,1346.5,227.2,102.7,93.5,1103.1,151.4,147.5,939.7,230.6,896.9,1000.5,808.9,1431.1,326.5,1048.0,256.1,158.1,229.2,0.0,1243.6,139.3,1075.6,1243.3,733.7,742.2,908.0,500.0,994.8,392.1,740.4,799.5,1192.3,1058.3,121.5,389.9
XD,1346.0,579.3,1367.2,1339.4,381.4,95.5,279.7,334.9,1329.3,906.7,607.7,296.6,1304.5,789.4,199.1,1120.2,198.7,384.8,28.1,1276.4,567.6,1366.7,1277.5,1361.5,1413.8,256.3,396.2,1267.8,146.9,1294.7,562.8,495.6,1198.5,1142.7,203.5,1322.8,1140.8,619.1,198.0,551.7,1310.9,921.1,1326.5,830.4,1177.1,1350.4,1398.7,1094.0,268.6,691.1,208.3,1226.3,711.8,563.4,716.6,711.6,528.5,257.2,217.3,1104.5,797.0,188.3,583.5,629.7,392.3,1299.8,581.1,716.2,812.2,708.1,988.4,560.9,762.1,272.7,732.0,208.9,586.5,472.0,282.3,972.9,314.5,364.8,539.8,432.5,1301.1,1219.5,1287.4,1442.1,664.2,1378.9,963.0,1306.7,698.9,1363.4,544.0,1131.0,674.0,1395.4,178.6,360.3,208.9,1172.3,353.1,295.5,726.7,290.7,599.8,1342.5,518.5,232.3,1253.5,473.9,1171.8,585.5,409.3,1373.3,815.5,562.7,672.2,1136.5,330.5,639.9,494.0,256.3,696.5,1299.0,1368.3,182.2,1397.5,717.1,984.7,535.8,470.8,1322.1,560.6,902.3,263.4,510.2,2799.8,1405.1,605.8,1391.9,1212.6,1168.9,227.6,1316.1,1312.2,468.3,1395.3,391.0,338.9,630.8,618.6,1366.6,307.3,1158.0,1322.8,1393.9,1239.8,0.0,1304.0,478.3,581.0,868.0,501.6,729.9,1402.0,442.1,830.4,519.8,557.9,451.6,150.3,1286.2,1347.8
XH,451.5,1376.1,356.0,182.2,979.1,1185.7,1271.1,1148.2,172.1,507.5,779.0,1109.9,218.8,727.7,1143.2,246.0,1229.0,1027.2,1275.3,83.5,1020.0,356.5,172.9,256.9,256.6,1247.7,1089.4,438.5,1177.2,190.1,1406.2,1308.9,369.2,395.5,1077.7,218.2,225.4,1504.2,1212.3,1386.3,153.7,859.4,54.8,464.7,347.8,193.2,241.5,502.9,1141.8,695.2,1238.6,397.0,731.4,1376.7,705.9,674.1,1341.8,1140.2,1261.9,190.7,498.2,1215.6,1035.9,758.4,1093.1,63.6,1033.5,705.5,483.2,677.7,468.3,1390.8,769.5,1086.0,721.3,1211.0,1400.6,1280.1,1077.8,425.9,1045.6,1091.9,790.5,1245.8,421.7,165.8,82.8,284.9,1549.3,221.7,435.7,61.4,687.2,468.9,1320.2,163.5,1559.1,238.2,1242.9,1051.7,1211.0,188.8,1146.6,1116.5,716.0,975.4,1382.4,392.1,1294.7,1045.6,506.3,1287.2,342.5,1420.9,1079.2,270.0,516.8,1376.0,1557.3,189.7,1081.5,747.9,1307.3,1069.6,685.8,71.1,211.1,1222.9,292.9,1343.3,543.0,1453.4,1284.1,46.0,1013.0,840.6,1181.1,878.1,1966.8,247.9,1419.1,234.7,175.3,166.1,1175.7,18.9,155.0,1012.3,238.1,969.5,1073.1,881.5,1503.7,386.6,1120.6,328.7,165.6,236.7,167.7,1316.2,0.0,1148.2,1315.9,806.3,814.8,980.6,507.5,1067.4,464.7,813.0,872.1,1264.9,1130.9,181.6,397.4
XS,1180.2,845.6,1201.4,1173.6,661.4,375.5,327.3,614.9,1163.5,792.2,412.1,576.6,1138.7,674.9,479.1,938.1,478.7,130.9,425.4,1116.7,313.7,1200.9,1111.7,1179.5,1248.0,303.9,683.2,1085.7,426.9,1128.9,829.1,761.9,1016.4,976.9,483.5,1157.0,958.7,849.3,478.0,803.2,1145.1,806.6,1160.7,715.9,995.0,1184.6,1232.9,979.5,548.6,490.5,488.3,1044.2,526.7,829.7,602.1,469.4,794.8,537.2,318.1,938.7,682.5,271.8,329.6,434.1,672.3,1134.0,327.2,601.7,697.7,473.0,873.9,827.2,566.5,552.7,617.5,488.9,852.8,625.6,562.3,858.4,594.5,644.8,392.6,712.5,1119.0,1053.7,1121.6,1276.3,894.4,1213.1,848.5,1140.9,482.5,1197.6,810.3,965.2,904.2,1229.6,458.6,107.9,488.9,1006.5,202.8,172.7,612.2,570.7,866.1,1176.7,784.8,512.3,1087.7,704.1,989.7,851.8,68.9,1206.2,701.0,792.9,902.4,970.7,137.7,444.3,760.3,536.3,582.0,1133.2,1202.5,279.1,1230.2,916.7,870.2,766.0,750.8,1156.3,306.7,787.8,237.3,256.3,2833.0,1239.3,872.1,1226.1,1046.8,1003.1,231.9,1156.0,1146.4,214.4,1229.5,671.0,129.3,396.6,848.8,1184.5,587.3,975.9,1157.0,1228.1,1074.0,466.3,1138.2,0.0,847.3,753.5,461.7,495.7,1236.2,188.2,715.9,467.8,304.0,731.6,430.3,1120.4,1182.0
YI,1239.6,126.8,1152.0,1339.9,475.6,512.7,709.1,381.8,1329.8,907.2,680.7,343.5,1305.0,789.9,470.2,1120.7,537.7,876.0,602.3,1276.9,845.8,1151.5,1278.0,1362.0,1214.5,685.7,578.9,1268.3,504.2,1295.2,156.9,212.6,1199.0,1143.2,404.7,1323.3,1141.3,245.1,539.3,216.7,1311.4,921.6,1327.0,830.9,1177.6,1211.9,1354.8,1094.5,468.8,764.1,565.6,1226.8,784.8,269.3,717.1,784.6,234.4,467.2,646.7,1105.0,797.5,617.7,861.7,702.7,589.6,1300.3,859.3,716.7,812.7,781.1,988.9,141.5,863.3,391.1,732.5,538.0,159.5,255.6,400.7,973.4,432.9,588.4,616.3,343.3,1301.6,1220.0,1287.9,1259.4,290.2,1239.4,963.5,1307.2,771.9,1257.0,70.2,1131.5,300.0,1255.9,569.9,789.7,538.0,1172.8,782.5,724.9,727.2,451.0,141.3,1180.2,82.7,375.9,1254.0,254.3,1172.3,147.9,928.0,1136.2,816.0,227.7,298.2,1137.0,759.9,712.9,233.8,374.7,697.0,1299.5,1280.2,611.6,1398.0,102.2,985.2,204.1,381.6,1322.6,838.8,902.8,692.8,811.6,2289.7,1250.5,345.6,1263.5,1213.1,1169.4,657.0,1316.6,1312.7,861.1,1295.3,466.0,768.3,707.3,244.6,1367.1,354.2,1158.5,1238.6,1207.4,1240.3,643.2,1304.5,997.0,0.0,868.5,640.6,806.4,1295.6,916.2,830.9,638.8,697.9,362.4,457.9,1286.7,1185.5
YO,845.2,917.0,866.4,838.6,520.0,726.6,835.0,689.1,828.5,405.9,417.8,650.8,803.7,68.5,684.1,619.4,769.9,591.1,816.2,775.6,560.9,865.9,776.7,860.7,913.0,811.6,623.3,767.0,718.1,793.9,947.1,849.8,697.7,641.9,618.6,822.0,640.0,1045.1,753.2,905.9,810.1,53.0,825.7,329.6,676.3,849.6,897.9,593.2,682.7,419.8,779.5,725.5,397.8,917.6,246.8,440.3,882.7,681.1,825.8,603.7,296.2,779.5,576.8,397.2,634.0,799.0,574.4,246.4,311.4,436.8,487.6,931.7,362.0,626.9,262.2,751.9,941.5,821.0,618.7,472.1,586.5,632.8,331.4,786.7,800.3,718.7,786.6,941.3,1090.2,878.1,462.2,805.9,427.6,862.6,861.1,630.2,1100.0,894.6,783.8,615.6,751.9,671.5,705.1,680.4,256.9,516.3,923.3,841.7,835.6,586.5,752.7,828.1,671.0,961.8,643.1,872.5,314.7,916.9,1098.2,635.7,645.4,386.7,848.2,610.5,226.7,798.2,867.5,786.8,896.7,884.2,483.9,994.3,825.0,821.3,553.9,34.2,745.0,526.7,2617.7,904.3,960.0,891.1,711.8,668.1,739.6,815.3,811.4,576.2,894.5,510.4,637.0,422.4,1044.6,865.8,661.5,657.2,822.0,893.1,739.0,857.1,803.2,712.1,856.8,0.0,355.7,521.5,901.2,631.3,329.6,353.9,413.0,805.8,671.8,785.4,847.0
YS,865.5,618.9,886.7,858.9,421.0,412.0,562.9,374.5,848.8,426.2,106.0,336.2,824.0,308.9,369.5,639.7,455.3,319.0,501.6,795.9,288.8,886.2,797.0,881.0,933.3,539.5,435.8,787.3,403.5,814.2,602.4,535.2,718.0,662.2,304.0,842.3,660.3,658.7,438.6,591.3,830.4,440.6,846.0,349.9,696.6,869.9,918.2,613.5,368.1,189.4,464.9,745.8,210.1,603.0,236.1,209.9,568.1,366.5,553.5,624.0,316.5,507.4,304.7,128.0,431.9,819.3,302.3,235.7,331.7,206.4,507.9,600.5,260.4,312.3,251.5,437.3,626.1,506.4,321.9,492.4,354.1,404.4,59.3,472.1,820.6,739.0,806.9,961.6,703.8,898.4,482.5,826.2,197.2,882.9,583.6,650.5,713.6,914.9,469.2,343.5,437.3,691.8,433.0,408.3,246.2,201.7,639.4,862.0,558.1,271.9,773.0,513.5,691.3,625.1,371.0,892.8,335.0,602.3,711.8,656.0,373.3,138.2,533.6,295.9,216.0,818.5,887.8,514.7,917.0,756.7,504.2,575.4,510.4,841.6,281.8,421.8,472.9,254.6,2467.0,924.6,645.4,911.4,732.1,688.4,467.5,835.6,831.7,304.1,914.8,430.6,364.9,150.3,658.2,886.1,346.9,677.5,842.3,913.4,759.3,542.5,823.5,440.0,620.6,387.5,0.0,249.4,921.5,359.2,349.9,21.3,140.9,491.2,357.2,805.7,867.3
YV,1008.5,883.9,1029.7,1001.9,486.9,596.7,548.5,580.0,991.8,569.2,189.1,541.7,967.0,451.9,575.0,734.4,699.9,304.6,646.6,938.9,349.8,1029.2,940.0,975.8,1076.3,525.1,641.3,882.0,648.1,957.2,807.9,740.7,812.7,805.2,509.5,985.3,755.0,864.2,699.2,796.8,973.4,583.6,989.0,492.9,791.3,1012.9,1061.2,756.5,573.6,272.5,709.5,840.5,293.2,808.5,379.1,265.7,773.6,572.0,539.3,767.0,459.5,493.0,365.7,211.1,600.9,962.3,363.3,378.7,474.7,269.3,650.9,806.0,343.5,517.8,394.5,710.1,831.6,846.8,527.4,635.4,559.6,609.9,169.6,677.6,915.3,882.0,949.9,1104.6,909.3,1041.4,625.5,969.2,278.8,1025.9,789.1,793.5,919.1,1057.9,679.8,329.1,710.1,834.8,418.6,393.9,389.2,407.2,890.2,1005.0,763.6,477.4,916.0,719.0,786.0,830.6,356.6,1035.8,478.0,807.8,917.3,799.0,358.9,221.3,739.1,501.4,359.0,961.5,1030.8,500.3,1060.0,851.1,647.2,780.9,715.9,984.6,342.8,564.8,458.5,155.5,2610.0,1067.6,850.9,1054.4,875.1,831.4,453.1,978.6,974.7,289.7,1057.8,477.3,350.5,125.8,863.7,980.8,552.4,772.2,985.3,1056.4,902.3,687.5,966.5,425.6,826.1,530.5,238.7,0.0,1064.5,344.8,492.9,244.8,184.2,696.7,651.5,948.7,1010.3
YW,89.2,1420.7,230.6,387.4,1023.7,1230.3,1338.7,1192.8,422.5,590.1,861.6,1154.5,580.9,772.3,1187.8,548.2,1273.6,1094.8,1319.9,495.5,1064.6,230.1,535.0,619.0,315.0,1315.3,1127.0,740.7,1221.8,552.2,1450.8,1353.5,671.4,246.1,1122.3,580.3,527.6,1548.8,1256.9,1409.6,418.4,904.0,480.8,547.3,650.0,312.4,455.3,440.5,1186.4,777.8,1283.2,692.5,814.0,1421.3,750.5,756.7,1386.4,1184.8,1329.5,459.9,542.8,1283.2,1080.5,841.0,1137.7,518.9,1078.1,750.1,565.8,760.3,405.9,1435.4,814.1,1130.6,765.9,1255.6,1445.2,1324.7,1122.4,363.5,1090.2,1136.5,835.1,1290.4,612.3,527.9,441.7,359.9,1593.9,339.9,373.3,461.0,769.8,49.6,1364.8,486.4,1603.7,356.4,1287.5,1119.3,1255.6,527.7,1208.8,1184.1,760.6,1020.0,1427.0,205.9,1339.3,1090.2,254.1,1331.8,644.7,1465.5,1146.8,236.7,561.4,1420.6,1601.9,491.9,1149.1,830.5,1351.9,1114.2,730.4,453.3,380.7,1290.5,655.0,1387.9,480.6,1498.0,1328.7,476.4,1057.6,885.2,1248.7,960.7,1881.3,351.0,1463.7,364.0,537.4,524.3,1243.3,490.7,375.1,1079.9,395.8,1014.1,1140.7,926.1,1548.3,712.6,1165.2,630.9,339.1,307.9,529.8,1360.8,478.6,1215.8,1360.5,850.9,859.4,1025.2,0.0,1135.0,547.3,857.6,916.7,1309.5,1175.5,543.7,211.2
